﻿INDEX_KEY,CRTR_YMD,CRTR_WEEK,DWK_NM,CTPV_CD,CTPV_NM,SGG_CD,SGG_NM,TMZN_CD,SEX_DV,AGRDE_CLS,REVISN_AMBLT_PUL_CNT,REVISN_NMBLT_PUL_CNT
LI122100010004LI12210001000402716480,20201217,51,목,47,경상북도,4723,영천시,4,FEMALE,5,3854.132309,169.5913103
LI122100010004LI12210001000402716481,20201217,51,목,47,경상북도,4723,영천시,21,MALE,2,1018.058359,659.827273
LI122100010004LI12210001000402716482,20201217,51,목,47,경상북도,4723,영천시,10,MALE,5,5351.258489,2856.028408
LI122100010004LI12210001000402716483,20201217,51,목,47,경상북도,4723,영천시,10,MALE,7,4344.145937,1477.056718
LI122100010004LI12210001000402716484,20201217,51,목,47,경상북도,4723,영천시,22,MALE,7,686.3253989,230.393681
LI122100010004LI12210001000402716485,20201217,51,목,47,경상북도,4723,영천시,8,MALE,4,3386.070894,1990.12162
LI122100010004LI12210001000402716486,20201217,51,목,47,경상북도,4723,영천시,22,FEMALE,4,900.8250612,427.3481768
LI122100010004LI12210001000402716487,20201217,51,목,47,경상북도,4723,영천시,18,FEMALE,1,3256.661438,688.1279984
LI122100010004LI12210001000402716488,20201217,51,목,47,경상북도,4723,영천시,12,FEMALE,2,1838.602163,541.4046853
LI122100010004LI12210001000402716489,20201217,51,목,47,경상북도,4723,영천시,17,FEMALE,0,415.5262525,69.31320024
LI122100010004LI12210001000402716490,20201217,51,목,47,경상북도,4723,영천시,18,FEMALE,2,1776.666485,661.6444136
LI122100010004LI12210001000402716491,20201217,51,목,47,경상북도,4723,영천시,11,MALE,1,3061.636934,439.1538703
LI122100010004LI12210001000402716492,20201217,51,목,47,경상북도,4723,영천시,20,FEMALE,6,1136.988575,541.4956403
LI122100010004LI12210001000402716493,20201217,51,목,47,경상북도,4723,영천시,19,MALE,3,1244.597896,967.5562693
LI122100010004LI12210001000402716494,20201217,51,목,47,경상북도,4723,영천시,3,FEMALE,6,4562.766685,176.050615
LI122100010004LI12210001000402716495,20201217,51,목,47,경상북도,4723,영천시,5,FEMALE,6,4339.844511,267.4334178
LI122100010004LI12210001000402716496,20201217,51,목,47,경상북도,4723,영천시,1,FEMALE,1,2379.996346,171.3627298
LI122100010004LI12210001000402716497,20201217,51,목,47,경상북도,4723,영천시,16,FEMALE,2,1766.995047,571.5303523
LI122100010004LI12210001000402716498,20201217,51,목,47,경상북도,4723,영천시,0,FEMALE,6,5344.581206,246.2220285
LI122100010004LI12210001000402716499,20201217,51,목,47,경상북도,4723,영천시,19,MALE,6,2259.85486,1354.383071
LI122100010004LI12210001000402716500,20201217,51,목,47,경상북도,4723,영천시,6,MALE,4,2762.293794,982.2229335
LI122100010004LI12210001000402716501,20201217,51,목,47,경상북도,4723,영천시,10,FEMALE,7,6121.910325,1366.858281
LI122100010004LI12210001000402716502,20201217,51,목,47,경상북도,4723,영천시,12,FEMALE,0,452.5538967,63.5841887
LI122100010004LI12210001000402716503,20201217,51,목,47,경상북도,4723,영천시,11,MALE,5,5513.891173,3021.199013
LI122100010004LI12210001000402716504,20201217,51,목,47,경상북도,4723,영천시,4,FEMALE,1,2065.824878,134.963912
LI122100010004LI12210001000402716505,20201217,51,목,47,경상북도,4723,영천시,14,FEMALE,7,6193.155977,1211.09785
LI122100010004LI12210001000402716506,20201217,51,목,47,경상북도,4723,영천시,8,MALE,1,3317.029909,1060.156818
LI122100010004LI12210001000402716507,20201217,51,목,47,경상북도,4723,영천시,7,FEMALE,6,5117.912859,952.3101183
LI122100010004LI12210001000402716508,20201217,51,목,47,경상북도,4723,영천시,23,FEMALE,0,77.77176094,6.801271677
LI122100010004LI12210001000402716509,20201217,51,목,47,경상북도,4723,영천시,17,MALE,5,5042.920308,3240.323877
LI122100010004LI12210001000402716510,20201217,51,목,47,경상북도,4723,영천시,17,FEMALE,3,1941.949889,794.611321
LI122100010004LI12210001000402716511,20201217,51,목,47,경상북도,4723,영천시,9,FEMALE,2,1736.870207,377.1992174
LI122100010004LI12210001000402716512,20201217,51,목,47,경상북도,4723,영천시,19,FEMALE,1,2049.188986,469.4557714
LI122100010004LI12210001000402716513,20201217,51,목,47,경상북도,4723,영천시,8,FEMALE,0,405.605912,71.7693994
LI122100010004LI12210001000402716514,20201217,51,목,47,경상북도,4723,영천시,11,MALE,0,441.9402211,31.24593782
LI122100010004LI12210001000402716515,20201217,51,목,47,경상북도,4723,영천시,20,MALE,7,798.6210344,369.5729189
LI122100010004LI12210001000402716516,20201217,51,목,47,경상북도,4723,영천시,17,MALE,0,350.3355858,96.77691245
LI122100010004LI12210001000402716517,20201217,51,목,47,경상북도,4723,영천시,23,FEMALE,7,788.4494405,226.9608924
LI122100010004LI12210001000402716518,20201217,51,목,47,경상북도,4723,영천시,10,MALE,2,3095.840829,1032.494261
LI122100010004LI12210001000402716519,20201217,51,목,47,경상북도,4723,영천시,0,MALE,6,5260.711801,368.4584036
LI122100010004LI12210001000402716520,20201217,51,목,47,경상북도,4723,영천시,1,MALE,2,2479.158397,317.3019222
LI122100010004LI12210001000402716521,20201217,51,목,47,경상북도,4723,영천시,19,FEMALE,7,3114.367855,515.9955852
LI122100010004LI12210001000402716522,20201217,51,목,47,경상북도,4723,영천시,5,FEMALE,5,3854.823311,277.7916009
LI122100010004LI12210001000402716523,20201217,51,목,47,경상북도,4723,영천시,4,MALE,3,1786.818819,185.1396727
LI122100010004LI12210001000402716524,20201217,51,목,47,경상북도,4723,영천시,1,FEMALE,4,2633.921638,154.2618083
LI122100010004LI12210001000402716525,20201217,51,목,47,경상북도,4723,영천시,10,FEMALE,5,4903.894268,1424.336178
LI122100010004LI12210001000402716526,20201217,51,목,47,경상북도,4723,영천시,7,FEMALE,7,6154.861641,690.3927557
LI122100010004LI12210001000402716527,20201217,51,목,47,경상북도,4723,영천시,2,MALE,7,3984.162155,140.0717158
LI122100010004LI12210001000402716528,20201217,51,목,47,경상북도,4723,영천시,16,MALE,6,4963.450759,2349.448216
LI122100010004LI12210001000402716529,20201218,51,금,47,경상북도,4723,영천시,11,FEMALE,0,118.542197,82.43720484
LI122100010004LI12210001000402716530,20201218,51,금,47,경상북도,4723,영천시,9,MALE,0,135.1327944,54.91265178
LI122100010004LI12210001000402716531,20201218,51,금,47,경상북도,4723,영천시,22,FEMALE,0,139.4441929,43.29796648
LI122100010004LI12210001000402716532,20201218,51,금,47,경상북도,4723,영천시,19,MALE,7,900.1494906,650.5339296
LI122100010004LI12210001000402716533,20201218,51,금,47,경상북도,4723,영천시,9,FEMALE,1,878.1684799,457.4403806
LI122100010004LI12210001000402716534,20201218,51,금,47,경상북도,4723,영천시,10,MALE,6,973.7800801,2473.59074
LI122100010004LI12210001000402716535,20201218,51,금,47,경상북도,4723,영천시,2,FEMALE,3,358.8198625,147.1889139
LI122100010004LI12210001000402716536,20201218,51,금,47,경상북도,4723,영천시,2,MALE,5,469.6104026,475.355482
LI122100010004LI12210001000402716537,20201218,51,금,47,경상북도,4723,영천시,15,MALE,4,1108.204657,2213.714674
LI122100010004LI12210001000402716538,20201218,51,금,47,경상북도,4723,영천시,0,FEMALE,2,785.4717531,267.8066477
LI122100010004LI12210001000402716539,20201218,51,금,47,경상북도,4723,영천시,3,FEMALE,6,460.943719,257.9940628
LI122100010004LI12210001000402716540,20201218,51,금,47,경상북도,4723,영천시,15,MALE,6,1374.847322,2589.905952
LI122100010004LI12210001000402716541,20201218,51,금,47,경상북도,4723,영천시,18,FEMALE,5,1534.031806,1809.505937
LI122100010004LI12210001000402716542,20201218,51,금,47,경상북도,4723,영천시,21,MALE,0,168.8243163,81.8908062
LI122100010004LI12210001000402716543,20201218,51,금,47,경상북도,4723,영천시,4,FEMALE,7,514.8625531,244.1894133
LI122100010004LI12210001000402716544,20201218,51,금,47,경상북도,4723,영천시,13,FEMALE,5,1406.342216,1727.993275
LI122100010004LI12210001000402716545,20201218,51,금,47,경상북도,4723,영천시,8,MALE,4,800.9610012,1985.946254
LI122100010004LI12210001000402716546,20201218,51,금,47,경상북도,4723,영천시,8,FEMALE,7,1242.879228,1048.637235
LI122100010004LI12210001000402716547,20201218,51,금,47,경상북도,4723,영천시,11,MALE,4,1044.154315,2012.521866
LI122100010004LI12210001000402716548,20201218,51,금,47,경상북도,4723,영천시,13,FEMALE,6,1403.66623,1580.571654
LI122100010004LI12210001000402716549,20201218,51,금,47,경상북도,4723,영천시,16,MALE,5,1447.594581,3332.151043
LI122100010004LI12210001000402716550,20201218,51,금,47,경상북도,4723,영천시,22,MALE,7,671.3124647,306.6490619
LI122100010004LI12210001000402716551,20201218,51,금,47,경상북도,4723,영천시,23,FEMALE,5,1133.388022,528.1574417
LI122100010004LI12210001000402716552,20201218,51,금,47,경상북도,4723,영천시,4,MALE,3,255.9344618,207.7829069
LI122100010004LI12210001000402716553,20201218,51,금,47,경상북도,4723,영천시,10,FEMALE,2,552.4457912,449.9934579
LI122100010004LI12210001000402716554,20201218,51,금,47,경상북도,4723,영천시,20,FEMALE,4,1138.739478,858.8810753
LI122100010004LI12210001000402716555,20201218,51,금,47,경상북도,4723,영천시,10,FEMALE,7,1398.066442,1427.542922
LI122100010004LI12210001000402716556,20201218,51,금,47,경상북도,4723,영천시,15,MALE,0,224.9231911,129.1566169
LI122100010004LI12210001000402716557,20201218,51,금,47,경상북도,4723,영천시,16,MALE,4,1101.104316,2243.729995
LI122100010004LI12210001000402716558,20201218,51,금,47,경상북도,4723,영천시,0,MALE,6,1685.676129,538.0369139
LI122100010004LI12210001000402716559,20201218,51,금,47,경상북도,4723,영천시,16,FEMALE,1,1900.225384,864.1040168
LI122100010004LI12210001000402716560,20201218,51,금,47,경상북도,4723,영천시,19,MALE,0,158.822747,117.0077469
LI122100010004LI12210001000402716561,20201218,51,금,47,경상북도,4723,영천시,6,FEMALE,6,747.6502833,529.415761
LI122100010004LI12210001000402716562,20201218,51,금,47,경상북도,4723,영천시,17,FEMALE,4,1166.509478,1398.469502
LI122100010004LI12210001000402716563,20201218,51,금,47,경상북도,4723,영천시,6,MALE,4,547.643302,982.4635793
LI122100010004LI12210001000402716564,20201218,51,금,47,경상북도,4723,영천시,7,FEMALE,3,484.3464497,488.3574185
LI122100010004LI12210001000402716565,20201218,51,금,47,경상북도,4723,영천시,2,FEMALE,5,568.1161512,264.2621344
LI122100010004LI12210001000402716566,20201218,51,금,47,경상북도,4723,영천시,6,MALE,1,705.7865679,257.5843682
LI122100010004LI12210001000402716567,20201218,51,금,47,경상북도,4723,영천시,23,MALE,4,943.7110932,680.7547909
LI122100010004LI12210001000402716568,20201218,51,금,47,경상북도,4723,영천시,15,FEMALE,4,1103.712848,1328.840467
LI122100010004LI12210001000402716569,20201218,51,금,47,경상북도,4723,영천시,6,MALE,5,789.2510374,1638.063465
LI122100010004LI12210001000402716570,20201218,51,금,47,경상북도,4723,영천시,5,MALE,5,530.8357369,870.5321279
LI122100010004LI12210001000402716571,20201218,51,금,47,경상북도,4723,영천시,14,FEMALE,5,1353.516304,1938.60036
LI122100010004LI12210001000402716572,20201218,51,금,47,경상북도,4723,영천시,11,MALE,6,1276.261239,2591.858003
LI122100010004LI12210001000402716573,20201218,51,금,47,경상북도,4723,영천시,23,FEMALE,0,158.3778718,27.78257203
LI122100010004LI12210001000402716574,20201218,51,금,47,경상북도,4723,영천시,15,MALE,3,781.7738338,1449.211974
LI122100010004LI12210001000402716575,20201218,51,금,47,경상북도,4723,영천시,13,FEMALE,7,1789.905179,1451.893817
LI122100010004LI12210001000402716576,20201218,51,금,47,경상북도,4723,영천시,13,MALE,4,1170.347444,2090.195117
LI122100010004LI12210001000402716577,20201218,51,금,47,경상북도,4723,영천시,20,FEMALE,5,1252.593843,1102.501467
LI122100010004LI12210001000402716578,20201218,51,금,47,경상북도,4723,영천시,6,FEMALE,4,695.9136492,361.0474737
LI122100010004LI12210001000402716579,20201218,51,금,47,경상북도,4723,영천시,6,MALE,7,522.428273,480.9507673
LI122100010004LI12210001000402716580,20201218,51,금,47,경상북도,4723,영천시,20,MALE,6,1163.39226,1093.946511
LI122100010004LI12210001000402716581,20201218,51,금,47,경상북도,4723,영천시,12,MALE,7,1153.629842,1419.453337
LI122100010004LI12210001000402716582,20201218,51,금,47,경상북도,4723,영천시,22,MALE,4,1001.490484,866.0144449
LI122100010004LI12210001000402716583,20201218,51,금,47,경상북도,4723,영천시,14,FEMALE,4,990.586827,1297.42937
LI122100010004LI12210001000402716584,20201218,51,금,47,경상북도,4723,영천시,14,FEMALE,3,654.0482118,774.9810865
LI122100010004LI12210001000402716585,20201218,51,금,47,경상북도,4723,영천시,8,MALE,5,1121.018266,3122.189739
LI122100010004LI12210001000402716586,20201218,51,금,47,경상북도,4723,영천시,12,FEMALE,4,1106.970392,1240.018894
LI122100010004LI12210001000402716587,20201218,51,금,47,경상북도,4723,영천시,7,MALE,3,617.6049081,1385.319592
LI122100010004LI12210001000402716588,20201218,51,금,47,경상북도,4723,영천시,0,MALE,2,1054.570438,478.7470013
LI122100010004LI12210001000402716589,20201218,51,금,47,경상북도,4723,영천시,23,MALE,6,833.3581971,503.2115111
LI122100010004LI12210001000402716590,20201218,51,금,47,경상북도,4723,영천시,4,MALE,2,467.6439087,206.1049461
LI122100010004LI12210001000402716591,20201218,51,금,47,경상북도,4723,영천시,16,FEMALE,3,754.2643924,854.5661405
LI122100010004LI12210001000402716592,20201218,51,금,47,경상북도,4723,영천시,14,FEMALE,0,212.8157136,84.92854261
LI122100010004LI12210001000402716593,20201218,51,금,47,경상북도,4723,영천시,12,FEMALE,2,712.0916032,686.2626075
LI122100010004LI12210001000402716594,20201218,51,금,47,경상북도,4723,영천시,5,FEMALE,4,468.2717867,267.1411251
LI122100010004LI12210001000402716595,20201218,51,금,47,경상북도,4723,영천시,8,MALE,2,1022.563666,1252.895159
LI122100010004LI12210001000402716596,20201218,51,금,47,경상북도,4723,영천시,13,FEMALE,1,1647.903861,939.7604959
LI122100010004LI12210001000402716597,20201218,51,금,47,경상북도,4723,영천시,4,FEMALE,3,283.1911792,104.7967565
LI122100010004LI12210001000402716598,20201218,51,금,47,경상북도,4723,영천시,21,MALE,4,1061.544306,1161.289655
LI122100010004LI12210001000402716599,20201218,51,금,47,경상북도,4723,영천시,12,MALE,5,1518.374344,3417.923837
LI122100010004LI12210001000402716600,20201218,51,금,47,경상북도,4723,영천시,18,MALE,0,146.6001136,96.63917875
LI122100010004LI12210001000402716601,20201218,51,금,47,경상북도,4723,영천시,6,MALE,2,814.8894125,485.9791393
LI122100010004LI12210001000402716602,20201218,51,금,47,경상북도,4723,영천시,4,FEMALE,5,457.8008311,310.1772735
LI122100010004LI12210001000402716603,20201218,51,금,47,경상북도,4723,영천시,13,FEMALE,2,669.9048833,680.4370797
LI122100010004LI12210001000402716604,20201218,51,금,47,경상북도,4723,영천시,8,FEMALE,5,1245.972801,1636.722268
LI122100010004LI12210001000402716605,20201218,51,금,47,경상북도,4723,영천시,20,FEMALE,2,698.7928892,657.7521515
LI122100010004LI12210001000402716606,20201218,51,금,47,경상북도,4723,영천시,10,FEMALE,5,1150.834769,1556.726107
LI122100010004LI12210001000402716607,20201218,51,금,47,경상북도,4723,영천시,19,FEMALE,6,1248.226249,907.9399172
LI122100010004LI12210001000402716608,20201218,51,금,47,경상북도,4723,영천시,14,MALE,2,959.3378972,1344.738381
LI122100010004LI12210001000402716609,20201218,51,금,47,경상북도,4723,영천시,13,MALE,1,1590.672012,733.9288802
LI122100010004LI12210001000402716610,20201218,51,금,47,경상북도,4723,영천시,10,MALE,1,1060.891824,417.4592063
LI122100010004LI12210001000402716611,20201218,51,금,47,경상북도,4723,영천시,4,MALE,7,430.2038593,161.4455705
LI122100010004LI12210001000402716612,20201218,51,금,47,경상북도,4723,영천시,17,FEMALE,1,2235.505865,927.8076615
LI122100010004LI12210001000402716613,20201218,51,금,47,경상북도,4723,영천시,9,MALE,3,589.5212255,1102.725085
LI122100010004LI12210001000402716614,20201218,51,금,47,경상북도,4723,영천시,6,FEMALE,1,615.9344385,244.985425
LI122100010004LI12210001000402716615,20201218,51,금,47,경상북도,4723,영천시,4,MALE,5,435.3266394,640.1012322
LI122100010004LI12210001000402716616,20201218,51,금,47,경상북도,4723,영천시,0,FEMALE,6,1900.317128,357.4715185
LI122100010004LI12210001000402716617,20201218,51,금,47,경상북도,4723,영천시,5,FEMALE,5,578.8314588,355.8407408
LI122100010004LI12210001000402716618,20201218,51,금,47,경상북도,4723,영천시,18,MALE,1,2673.29206,906.9908545
LI122100010004LI12210001000402716619,20201218,51,금,47,경상북도,4723,영천시,22,FEMALE,6,993.698693,484.7718698
LI122100010004LI12210001000402716620,20201218,51,금,47,경상북도,4723,영천시,22,FEMALE,3,792.947808,362.724857
LI122100010004LI12210001000402716621,20201218,51,금,47,경상북도,4723,영천시,17,FEMALE,7,1604.395584,1100.585012
LI122100010004LI12210001000402716622,20201218,51,금,47,경상북도,4723,영천시,21,FEMALE,4,1077.077005,654.732269
LI122100010004LI12210001000402716623,20201218,51,금,47,경상북도,4723,영천시,23,MALE,2,1109.014191,631.9537681
LI122100010004LI12210001000402716624,20201218,51,금,47,경상북도,4723,영천시,3,FEMALE,1,574.1549077,133.5741193
LI122100010004LI12210001000402716625,20201218,51,금,47,경상북도,4723,영천시,20,MALE,3,824.0842175,1044.594298
LI122100010004LI12210001000402716626,20201218,51,금,47,경상북도,4723,영천시,10,MALE,7,1102.817989,1562.540004
LI122100010004LI12210001000402716627,20201218,51,금,47,경상북도,4723,영천시,0,MALE,1,2530.759101,454.9496393
LI122100010004LI12210001000402716628,20201218,51,금,47,경상북도,4723,영천시,8,FEMALE,2,567.7702962,533.4722008
LI122100010004LI12210001000402716629,20201218,51,금,47,경상북도,4723,영천시,21,MALE,6,979.6487788,918.6379217
LI122100010004LI12210001000402716630,20201218,51,금,47,경상북도,4723,영천시,17,MALE,3,851.394299,1546.36863
LI122100010004LI12210001000402716631,20201218,51,금,47,경상북도,4723,영천시,17,FEMALE,2,667.4357916,770.0778322
LI122100010004LI12210001000402716632,20201218,51,금,47,경상북도,4723,영천시,23,FEMALE,6,973.5439395,386.640015
LI122100010004LI12210001000402716633,20201218,51,금,47,경상북도,4723,영천시,2,FEMALE,7,560.0761602,358.7881255
LI122100010004LI12210001000402716634,20201218,51,금,47,경상북도,4723,영천시,5,MALE,3,291.2463735,260.4194649
LI122100010004LI12210001000402716635,20201218,51,금,47,경상북도,4723,영천시,0,MALE,0,323.0322044,22.74188948
LI122100010004LI12210001000402716636,20201218,51,금,47,경상북도,4723,영천시,1,MALE,4,561.3755602,325.4228252
LI122100010004LI12210001000402716637,20201218,51,금,47,경상북도,4723,영천시,22,FEMALE,7,932.0055871,380.4792318
LI122100010004LI12210001000402716638,20201218,51,금,47,경상북도,4723,영천시,7,MALE,5,1065.174752,3120.527169
LI122100010004LI12210001000402716639,20201218,51,금,47,경상북도,4723,영천시,15,MALE,5,1463.351782,3236.45622
LI122100010004LI12210001000402716640,20201218,51,금,47,경상북도,4723,영천시,20,MALE,5,1426.475755,1852.561991
LI122100010004LI12210001000402716641,20201218,51,금,47,경상북도,4723,영천시,16,FEMALE,0,221.3022625,117.3465266
LI122100010004LI12210001000402716642,20201218,51,금,47,경상북도,4723,영천시,7,FEMALE,7,962.9962752,918.7947016
LI122100010004LI12210001000402716643,20201218,51,금,47,경상북도,4723,영천시,21,FEMALE,5,1285.164141,992.6444376
LI122100010004LI12210001000402716644,20201218,51,금,47,경상북도,4723,영천시,21,FEMALE,6,1157.57309,606.581911
LI122100010004LI12210001000402716645,20201218,51,금,47,경상북도,4723,영천시,4,FEMALE,2,302.2998223,122.8703372
LI122100010004LI12210001000402716646,20201218,51,금,47,경상북도,4723,영천시,20,MALE,2,1523.004223,1197.262448
LI122100010004LI12210001000402716647,20201218,51,금,47,경상북도,4723,영천시,10,FEMALE,6,1044.714659,1410.793778
LI122100010004LI12210001000402716648,20201218,51,금,47,경상북도,4723,영천시,17,MALE,2,1475.262678,1540.51745
LI122100010004LI12210001000402716649,20201218,51,금,47,경상북도,4723,영천시,11,FEMALE,6,1271.696917,1515.541594
LI122100010004LI12210001000402716650,20201218,51,금,47,경상북도,4723,영천시,17,MALE,7,1029.808586,1062.336787
LI122100010004LI12210001000402716651,20201218,51,금,47,경상북도,4723,영천시,17,FEMALE,5,1561.684506,1954.727578
LI122100010004LI12210001000402716652,20201218,51,금,47,경상북도,4723,영천시,20,FEMALE,1,2124.870601,665.5287974
LI122100010004LI12210001000402716653,20201218,51,금,47,경상북도,4723,영천시,11,FEMALE,3,685.2434981,695.0049062
LI122100010004LI12210001000402716654,20201218,51,금,47,경상북도,4723,영천시,3,FEMALE,0,31.39950943,0
LI122100010004LI12210001000402716655,20201218,51,금,47,경상북도,4723,영천시,9,MALE,1,1018.83881,508.3410356
LI122100010004LI12210001000402716656,20201218,51,금,47,경상북도,4723,영천시,22,FEMALE,5,1203.826769,697.3814386
LI122100010004LI12210001000402716657,20201218,51,금,47,경상북도,4723,영천시,16,FEMALE,7,1714.020647,1354.259745
LI122100010004LI12210001000402716658,20201218,51,금,47,경상북도,4723,영천시,16,MALE,6,1317.192047,2584.380553
LI122100010004LI12210001000402716659,20201218,51,금,47,경상북도,4723,영천시,22,MALE,5,1252.553191,1092.272083
LI122100010004LI12210001000402716660,20201218,51,금,47,경상북도,4723,영천시,21,MALE,2,1145.300911,873.6061002
LI122100010004LI12210001000402716661,20201218,51,금,47,경상북도,4723,영천시,12,FEMALE,0,151.9953527,68.25701594
LI122100010004LI12210001000402716662,20201218,51,금,47,경상북도,4723,영천시,18,FEMALE,3,838.0345634,886.4082814
LI122100010004LI12210001000402716663,20201218,51,금,47,경상북도,4723,영천시,16,MALE,2,1139.470364,1488.879119
LI122100010004LI12210001000402716664,20201218,51,금,47,경상북도,4723,영천시,21,MALE,1,2408.037854,637.9513328
LI122100010004LI12210001000402716665,20201218,51,금,47,경상북도,4723,영천시,21,MALE,5,1358.783793,1422.839298
LI122100010004LI12210001000402716666,20201218,51,금,47,경상북도,4723,영천시,13,MALE,0,237.0338216,176.6257491
LI122100010004LI12210001000402716667,20201218,51,금,47,경상북도,4723,영천시,22,MALE,0,147.6137528,51.11385274
LI122100010004LI12210001000402716668,20201218,51,금,47,경상북도,4723,영천시,19,FEMALE,1,1969.769335,697.7392004
LI122100010004LI12210001000402716669,20201218,51,금,47,경상북도,4723,영천시,3,FEMALE,2,329.1621141,129.5800372
LI122100010004LI12210001000402716670,20201218,51,금,47,경상북도,4723,영천시,0,FEMALE,0,369.1246257,3.870806456
LI122100010004LI12210001000402716671,20201218,51,금,47,경상북도,4723,영천시,4,MALE,1,573.2928619,200.1314976
LI122100010004LI12210001000402716672,20201218,51,금,47,경상북도,4723,영천시,9,MALE,5,1245.045171,2663.480748
LI122100010004LI12210001000402716673,20201218,51,금,47,경상북도,4723,영천시,13,MALE,2,1239.80033,1292.45317
LI122100010004LI12210001000402716674,20201218,51,금,47,경상북도,4723,영천시,21,FEMALE,1,1976.486628,591.1237562
LI122100010004LI12210001000402716675,20201218,51,금,47,경상북도,4723,영천시,1,MALE,2,609.6908405,325.3594021
LI122100010004LI12210001000402716676,20201218,51,금,47,경상북도,4723,영천시,16,FEMALE,2,702.6129857,739.0765602
LI122100010004LI12210001000402716677,20201218,51,금,47,경상북도,4723,영천시,22,FEMALE,1,1977.367442,457.6671925
LI122100010004LI12210001000402716678,20201218,51,금,47,경상북도,4723,영천시,8,MALE,3,671.9171431,1346.084675
LI122100010004LI12210001000402716679,20201218,51,금,47,경상북도,4723,영천시,1,FEMALE,6,722.034972,272.7738779
LI122100010004LI12210001000402716680,20201218,51,금,47,경상북도,4723,영천시,11,FEMALE,1,1057.235134,597.3796859
LI122100010004LI12210001000402716681,20201218,51,금,47,경상북도,4723,영천시,21,FEMALE,2,708.4454768,543.7048935
LI122100010004LI12210001000402716682,20201218,51,금,47,경상북도,4723,영천시,7,MALE,2,983.1518563,1293.893731
LI122100010004LI12210001000402716683,20201218,51,금,47,경상북도,4723,영천시,5,MALE,4,412.1791129,590.8049345
LI122100010004LI12210001000402716684,20201218,51,금,47,경상북도,4723,영천시,6,FEMALE,2,357.1422737,163.2911404
LI122100010004LI12210001000402716685,20201218,51,금,47,경상북도,4723,영천시,1,MALE,5,651.7125767,576.9979059
LI122100010004LI12210001000402716686,20201218,51,금,47,경상북도,4723,영천시,17,MALE,1,2494.291633,1018.225776
LI122100010004LI12210001000402716687,20201218,51,금,47,경상북도,4723,영천시,17,FEMALE,3,786.1136757,865.0864083
LI122100010004LI12210001000402716688,20201218,51,금,47,경상북도,4723,영천시,7,MALE,7,693.8035879,782.1385031
LI122100010004LI12210001000402716689,20201218,51,금,47,경상북도,4723,영천시,2,FEMALE,6,493.7920566,269.9693737
LI122100010004LI12210001000402716690,20201218,51,금,47,경상북도,4723,영천시,16,FEMALE,5,1520.213888,1830.848227
LI122100010004LI12210001000402716691,20201218,51,금,47,경상북도,4723,영천시,5,MALE,6,601.4109344,683.211463
LI122100010004LI12210001000402716692,20201218,51,금,47,경상북도,4723,영천시,14,MALE,3,767.349579,1344.586931
LI122100010004LI12210001000402716693,20201218,51,금,47,경상북도,4723,영천시,7,MALE,6,883.2100445,2170.799996
LI122100010004LI12210001000402716694,20201218,51,금,47,경상북도,4723,영천시,1,MALE,1,1148.951218,335.1520154
LI122100010004LI12210001000402716695,20201218,51,금,47,경상북도,4723,영천시,12,FEMALE,6,1366.371006,1609.817067
LI122100010004LI12210001000402716696,20201218,51,금,47,경상북도,4723,영천시,23,MALE,7,573.05619,235.3255913
LI122100010004LI12210001000402716697,20201218,51,금,47,경상북도,4723,영천시,20,FEMALE,0,140.7540362,72.63759351
LI122100010004LI12210001000402716698,20201218,51,금,47,경상북도,4723,영천시,3,MALE,5,453.2788001,514.4003297
LI122100010004LI12210001000402716699,20201218,51,금,47,경상북도,4723,영천시,14,MALE,0,179.0586603,174.1637805
LI122100010004LI12210001000402716700,20201218,51,금,47,경상북도,4723,영천시,23,FEMALE,2,659.8564404,402.8818302
LI122100010004LI12210001000402716701,20201218,51,금,47,경상북도,4723,영천시,7,FEMALE,2,473.9448217,436.3153059
LI122100010004LI12210001000402716702,20201218,51,금,47,경상북도,4723,영천시,19,MALE,6,1169.912521,1347.752377
LI122100010004LI12210001000402716703,20201218,51,금,47,경상북도,4723,영천시,23,MALE,3,746.2917429,529.6433009
LI122100010004LI12210001000402716704,20201218,51,금,47,경상북도,4723,영천시,11,MALE,7,1106.242673,1835.179473
LI122100010004LI12210001000402716705,20201218,51,금,47,경상북도,4723,영천시,11,FEMALE,5,1361.929867,1755.379138
LI122100010004LI12210001000402716706,20201218,51,금,47,경상북도,4723,영천시,5,FEMALE,6,628.3528734,317.3467002
LI122100010004LI12210001000402716707,20201218,51,금,47,경상북도,4723,영천시,3,MALE,3,283.6783041,213.2680074
LI122100010004LI12210001000402716708,20201218,51,금,47,경상북도,4723,영천시,0,FEMALE,7,3868.002348,344.1129317
LI122100010004LI12210001000402716709,20201218,51,금,47,경상북도,4723,영천시,7,FEMALE,4,920.343086,996.0890893
LI122100010004LI12210001000402716710,20201218,51,금,47,경상북도,4723,영천시,6,FEMALE,3,328.1853039,187.2828709
LI122100010004LI12210001000402716711,20201218,51,금,47,경상북도,4723,영천시,9,FEMALE,2,525.6516192,422.9756179
LI122100010004LI12210001000402716712,20201218,51,금,47,경상북도,4723,영천시,22,MALE,1,2188.048359,648.9751043
LI122100010004LI12210001000402716713,20201218,51,금,47,경상북도,4723,영천시,5,FEMALE,7,575.4378779,331.8630207
LI122100010004LI12210001000402716714,20201218,51,금,47,경상북도,4723,영천시,0,FEMALE,1,2225.423895,355.2579606
